offset,rate,delay
-1.44261,0.9994589815318707,0.011716
-1.44337,0.9988358255791296,0.010704
-1.44772,0.9986131162885223,0.010268
-1.4435,1.0005685241203992,0.010644
-1.4449,0.9991981745627359,0.007721
-1.44353,1.0009781757070717,0.010782
-1.44823,0.9985988924985653,0.010291
-1.44371,1.0006584309085822,0.010629
-1.44771,0.9986775000245519,0.00517
-1.44376,1.0024602016136235,0.010682
-1.44774,0.9987304095543342,0.010243
-1.44384,1.0004962842349854,0.010615
-1.44517,0.9992672673209941,0.007709
-1.44389,1.0009617710486698,0.010636
-1.4482,0.9987170822136393,0.010248
-1.44603,1.0002217772572282,0.012796
-1.44779,0.9983434101351614,0.00517
-1.44392,1.002502234352415,0.010732
-1.44767,0.9988032710147018,0.010245
-1.44403,1.0004784183337407,0.010758
-1.44562,0.9992108545188094,0.007864
-1.44613,1.000622034829249,0.012784
-1.4501,0.9980442143047061,0.01278
-1.44397,1.0000548656024209,0.010824
-1.44589,0.9992451060725996,0.01051
-1.44403,1.0001310433837187,0.010708
-1.44788,0.9988584758906053,0.00516
-1.44356,1.0026773793165873,0.010235
-1.4478,0.998980536496128,0.010249
-1.44646,1.0000585563012774,0.008216
-1.44816,1.000268542305079,0.010246
-1.44347,1.0007344727970022,0.010244
-1.44333,0.9998528389488193,0.011296
-1.44134,0.999808636267413,0.010239
-1.44598,0.9989462164022205,0.01279
-1.44382,0.9993126506637017,0.01277
-1.44592,0.9985071009253537,0.012786
-1.44377,0.9993469966343379,0.010738
-1.44453,0.9996087011761964,0.012784
-1.44372,0.9991146062072931,0.010766
-1.44319,0.9998604043779447,0.010238
-1.44624,0.9993416934006351,0.008204
-1.4501,0.9999654101455845,0.007698
-1.4425,1.0024491347264848,0.011836
-1.44613,0.9985750937859523,0.008202
-1.44354,1.0012473033666545,0.01075
-1.44355,0.9997293528293512,0.010698
-1.44299,0.9998655368579685,0.01024
-1.44598,0.9993288847042414,0.008182
-1.44593,1.0007317846210624,0.00816
-1.44554,1.0008271171101315,0.012794
-1.44286,0.9994485787639771,0.010244
-1.44569,0.9993539876806966,0.008218
-1.4394,1.0019924054538651,0.014589
-1.4432,0.9974846718615396,0.010674
-1.44475,0.999457552350408,0.007706
-1.4425,1.001390692334759,0.011294
-1.44298,0.9994353176351202,0.010744
-1.44277,0.9997950827603306,0.010893
-1.44648,0.9989305647002623,0.005168
-1.44812,1.0015908277278263,0.007742
