offset,rate,delay
0.00241,1.0000629501683915,0.055658
0.00178,1.0000812023181582,0.057514
0.01314,1.0010873534237748,0.062592
0.00241,0.9989066266568333,0.056777
0.00561,0.9999896168000466,0.05343
0.00573,0.9999792891411936,0.052997
0.00671,1.000091378916758,0.05339
0.01107,1.0005832772548662,0.057852
0.006,0.9993412473736498,0.052962
0.00733,1.000157621240865,0.054007
0.00739,1.0000327169281529,0.054444
0.00225,0.9998456687906443,0.057254
0.0088,1.0003332103865148,0.055746
0.01275,1.000532934450732,0.059842
0.00687,0.9991961007849247,0.053566
0.00615,0.9998959774081403,0.052721
0.00659,1.0000756429453501,0.053419
0.00662,0.9999847872842883,0.053154
0.00674,1.0000105288831904,0.053202
0.00865,1.0002706085274367,0.055382
0.00641,0.9997896139726422,0.054438
0.00381,0.999914031489956,0.055733
0.00425,0.9996797245486122,0.05046
0.00633,1.0002974840845316,0.052868
0.01275,1.0008535206687905,0.059347
0.00604,0.9991993036731452,0.053952
0.0032,0.9996401925290914,0.051346
0.0066,1.000323118203853,0.052834
0.00292,0.9997210009213922,0.052299
0.00461,1.0002695319451045,0.054677
0.00594,1.00001616850809,0.053588
0.00536,1.000080814300541,0.055393
0.00106,0.9995942277224148,0.05356
0.00338,1.00009191992981,0.052627
0.00552,1.0000798105818367,0.0517
0.00581,1.0001482531188295,0.053641
0.00424,0.9998097882583528,0.052336
0.00578,1.0005211585822513,0.05868
-0.00061,0.9993539599113146,0.055294
0.00652,1.0003283138263885,0.053132
0.0074,1.0000845599850738,0.053528
0.00555,0.9999016413749281,0.053886
0.00371,1.0000506297497758,0.056495
0.0048,0.9999671701588398,0.054908
0.00644,0.9999879484106605,0.053086
0.00834,1.0002236507659896,0.054564
0.00691,0.9998259968388861,0.053369
0.00622,0.9999933446480329,0.053953
0.00648,0.9999749588400912,0.053316
0.00798,1.0001951851447437,0.054766
0.0055,0.9999264907076295,0.056138
0.00576,0.9998900785643036,0.054212
0.0036,1.0000744544299947,0.057504
0.00704,1.0001053997119784,0.055653
0.01646,1.0010683816479145,0.062388
0.00433,0.998732447442495,0.055338
0.00501,1.0000543547570007,0.055474
0.00846,1.0002427132333518,0.055694
0.00863,0.9999374363739153,0.054584
0.00617,0.9998930164989387,0.055426
0.00671,1.0000463230090222,0.055584
0.00671,0.9998274217912458,0.052971
0.00444,0.9997114960730512,0.050884
0.00708,1.00031154387165,0.052952
0.01498,1.0011692342831384,0.062722
0.00045,0.99855775299037,0.055425
0.00723,1.0003062724767786,0.053278
-0.02659,0.9996643762206945,0.082026
0.0052,1.000294152324669,0.054701
0.00429,0.9996913099183601,0.050946
