offset,rate,delay
0.01147,0.48903636722480287,0.105059
0.00319,0.9545453323496329,0.105872
-0.00189,1.0008964626678436,0.100986
-0.00738,1.0030968637430138,0.090168
-0.00361,0.9978283168603309,0.097726
-0.01166,0.9987593416095335,0.096945
-0.01463,1.0012830856185762,0.09211
-0.01318,0.9998524209604416,0.093224
-0.07308,0.9644776245754546,0.15825
-0.02324,1.0385094710534764,0.083008
-0.01238,0.9981812998824235,0.093186
-0.01002,0.9994530674463001,0.095796
-0.00728,1.0014971857101291,0.093256
-0.0108,0.9983873119492944,0.095714
-0.01306,1.0005400053231899,0.093175
-0.0129,1.000006204013715,0.09324
-0.01271,1.0000301967926217,0.093258
-0.01127,1.0002637582885652,0.093284
-0.01343,0.9995804391801162,0.0933
-0.01199,1.0004203893435735,0.092922
-0.013,0.999703457914332,0.093194
-0.01286,1.000030662879177,0.093182
-0.00976,0.9995825890032269,0.095822
-0.01232,1.000524232157424,0.093171
-0.01273,0.9998842617876503,0.093272
-0.00984,1.0015666063928528,0.090628
-0.00298,0.9993643252704131,0.095721
-0.01008,1.0005843248220443,0.090648
-0.0102,0.9980071528972263,0.095793
-0.01241,1.0005929913273104,0.093144
-0.01241,1.0000107673075198,0.093113
-0.01232,0.9999565953793466,0.093272
-0.01185,1.0001248872943926,0.09318
-0.00802,1.0007258254409201,0.0932
-0.0111,0.9994339865303841,0.093137
-0.00973,1.0002461018370559,0.09318
0.00529,1.0028554797995772,0.093236
-0.01222,0.9966663120710733,0.093185
0.00749,1.003754958069521,0.093234
0.00877,1.0001701193486126,0.093432
0.00124,0.9987556732568489,0.092915
0.0046,1.0005367481433105,0.093192
0.01344,1.0016137987911837,0.093396
-0.00417,0.9975470487688769,0.090991
-0.00713,0.9968652490791833,0.097709
-0.01516,1.0001691149250649,0.093254
-0.01579,0.9998980225977198,0.093204
-0.01538,1.0000682394408973,0.093234
-0.0159,0.9999463539340621,0.09311
-0.01499,1.000107804600672,0.093288
-0.0156,0.9999579707392252,0.09309
-0.01511,1.0000329224856053,0.09325
-0.01573,0.9999149554518645,0.093162
-0.01521,1.0000874392228263,0.093195
-0.01559,0.9999221540399378,0.093206
-0.0154,1.0000418317198512,0.09319
-0.01522,1.0000445402718963,0.093164
-0.01518,1.0000044245551774,0.093176
-0.01476,1.0000753654127386,0.093188
-0.01373,1.0001838312188351,0.093225
-0.01551,0.999672541123627,0.093188
-0.01406,1.0002787899229555,0.093184
-0.01541,0.9997327859694904,0.093206
-0.01366,1.000348262667758,0.093176
-0.01533,0.9996434626907043,0.093267
-0.01521,1.0000812074015666,0.093116
-0.01522,0.9999423837185564,0.093262
-0.01523,1.000033386861615,0.093173
-0.01255,0.9995120426412216,0.095782
-0.01483,1.0005281677298052,0.093264
-0.01464,1.0000100280900006,0.093336
-0.01511,0.9999845306787349,0.09314
