offset,rate,delay
-0.01888,0.9795900857610271,0.080476
-0.01935,1.0113984770669235,0.084586
-0.01296,1.0074967316372254,0.075487
0.01921,1.0325449859993263,0.121139
-0.00521,0.966272871698563,0.095068
0.02205,1.0149843151485696,0.120466
-0.01362,0.9637657510209973,0.088456
-0.02688,1.0000011879179245,0.07745
-0.01687,1.0194562132403004,0.080502
-0.02178,1.0087851770152436,0.079921
0.01189,1.0284119629001551,0.114311
-0.00599,0.9744320297563981,0.094624
-0.02644,0.9896629645804788,0.081546
-0.0172,1.0145966789673124,0.085898
-0.03212,0.9989399227164365,0.079531
-0.03042,1.011555139984051,0.077405
-0.01325,1.01999435308397,0.079364
0.02877,1.030473456973409,0.112092
0.00386,0.9712191494314187,0.096132
0.02452,1.0069819631468957,0.126692
-0.01282,0.9544054345450632,0.08346
-0.01919,1.005361140240651,0.07897
-0.01362,1.0143826903794126,0.077882
-0.01839,1.0101598929030131,0.077366
0.01702,1.0301563859562324,0.126512
-0.02453,0.9520405153119688,0.083496
0.02976,1.033608432992779,0.121603
-0.02058,0.9529702321975888,0.086488
-0.02541,1.00349645812341,0.081032
-0.029,1.0085518928707031,0.075755
-0.0244,1.0168071673264134,0.079452
0.01799,1.0312233086134488,0.115348
-0.01314,0.96615431793823,0.092508
0.07508,1.0418605387996005,0.177785
-0.02664,0.8879453650755812,0.083422
-0.03646,1.005356825517639,0.080923
-0.0225,1.0180231154625008,0.07573
-0.02599,1.0145560545072683,0.079399
0.00517,1.027481424620773,0.117747
-0.00423,0.9748770755069291,0.090021
0.01539,1.013075326228056,0.12857
-0.02856,0.9510570585658513,0.081325
-0.02982,1.0109701146156993,0.077318
-0.02321,1.0179671504412489,0.07938
-0.03629,1.0067745165756006,0.077281
0.02486,1.0430708175921628,0.119806
-0.01606,0.9592046755096928,0.090102
-0.02719,0.9979948238333347,0.07466
-0.03819,1.0119458226870006,0.081894
-0.02354,1.0166669287937002,0.07727
-0.0129,1.0197093318368506,0.126455
-0.02069,0.9676890602416299,0.083452
0.01375,1.0250506333982343,0.119801
-0.01092,0.9662643741506995,0.087956
-0.03591,0.9936572888968401,0.076776
-0.01847,1.022961160477449,0.07983
-0.03032,1.006563694775833,0.079266
-0.03512,1.0113835792371573,0.164864
-0.00201,0.954270270673173,0.096187
0.01993,1.008427229647666,0.11998
-0.02727,0.9569221094094083,0.089972
-0.04809,0.9944510754729171,0.074656
-0.03481,1.0238013640433543,0.081828
-0.03013,1.0129908067226874,0.077162
-0.03965,1.0117936082209913,0.164886
-0.00604,0.9550001057139699,0.093784
0.01641,1.0113864319893073,0.122272
-0.03154,0.955204616834074,0.089916
-0.03501,1.0028976923927617,0.074792
-0.01778,1.0260706853543569,0.081779
-0.02694,1.0073470201691288,0.077257
-0.04573,1.0079753488362004,0.164814
-0.00611,0.9580832794524763,0.096032
0.01589,1.009593044703224,0.119896
-0.0173,0.964123289740858,0.089948
0.02044,1.0225461670020215,0.12847
-0.03101,0.9491247167189952,0.07965
-0.02376,1.0178852600023611,0.07968
-0.07154,0.9929564681737679,0.107382
-0.01607,1.0143653468603924,0.096602
0.00781,1.0102407508221538,0.117698
-0.02146,0.9680453480571427,0.092854
-0.03439,0.9968273584253086,0.075131
-0.0238,1.023637907605026,0.083328
-0.02067,1.0124160125644064,0.07767
-0.0383,1.0089012827422825,0.165188
-0.02535,0.9471994440435765,0.096586
0.0123,1.0168168384225766,0.120199
-0.01869,0.9654612164333155,0.092762
-0.02814,0.9988506869004072,0.073273
-0.0315,1.0193409776648485,0.083108
-0.02916,1.0126471304604312,0.077231
-0.04857,1.0088168744319093,0.164795
-0.00985,0.9587205002852357,0.096146
-0.00347,1.003476097520722,0.119833
-0.02885,0.9685808795242378,0.089902
-0.02878,1.0060200831787638,0.07478
-0.0286,1.0198480764905822,0.081752
-0.04481,1.0057674088699324,0.077152
-0.04206,1.0192532019086862,0.164912
-0.01859,0.9524175824193324,0.09615
0.00502,1.0114321228538568,0.120302
-0.0183,0.9693160338753394,0.089442
-0.03295,1.0000401178340996,0.0747
-0.03238,1.020350590294326,0.081713
0.02929,1.0419035590709664,0.130476
-0.06019,0.9320217467426845,0.111418
-0.01811,1.0059516967408422,0.096109
0.0065,1.012115479082776,0.119798
-0.01712,0.9698070079218826,0.089788
-0.03793,0.9971585265890104,0.074618
-0.03436,1.022022403391205,0.081696
-0.0362,1.012832880220488,0.077158
-0.04446,1.0146286745454618,0.164626
-0.00241,0.9608722216483819,0.096109
0.00451,1.0043551299180082,0.11986
-0.02024,0.9694286418294715,0.089858
-0.03109,1.0017539288310775,0.072161
-0.03238,1.0222881457954598,0.084236
-0.02698,1.0139828418151933,0.077112
-0.02715,1.0186761183643656,0.183674
-0.03263,0.92603240968395,0.077142
0.00901,1.0377434409951667,0.120194
-0.01571,0.9693187794451131,0.08985
-0.03017,1.0003135165886985,0.074158
0.02116,1.0450360594964712,0.132921
-0.03491,0.944944296075794,0.0792
-0.06001,1.005395848611753,0.111493
-0.01024,1.0097757474237348,0.0961
0.01127,1.0111948509601065,0.119732
-0.0175,0.9680632987122589,0.089827
-0.02912,1.0017630361065168,0.074649
-0.031,1.0200250333578467,0.082088
-0.03556,1.0117721306095502,0.07671
-0.05018,1.0125950860063377,0.164744
-0.01463,0.9584481004046971,0.096082
0.01669,1.0157368429730624,0.119742
-0.02408,0.9629047892014378,0.089876
-0.03069,1.004113229554939,0.074726
-0.03254,1.0201029603079057,0.081736
-0.04454,1.0088590349592057,0.077081
-0.04828,1.0173408501009795,0.164818
-0.01134,0.9590865718996601,0.096129
0.01682,1.014394950690139,0.120247
-0.02232,0.9633056274193807,0.089413
0.00938,1.022272407980999,0.128344
-0.0234,0.9593435005309698,0.079176
-0.04027,1.0094311638848534,0.076197
-0.06207,1.0100172742883256,0.114118
-0.00733,1.009985337544425,0.096137
0.0025,1.0062604792314207,0.119963
-0.01597,0.9727259802351762,0.089796
-0.02837,1.001805538167746,0.075458
-0.02879,1.0203168568164658,0.080926
-0.03068,1.0144457366063533,0.077118
-0.04176,1.0141698796033651,0.164736
-0.00625,0.9587470481173919,0.096174
0.01403,1.0110000871209568,0.118371
-0.02526,0.9650225116889458,0.091278
0.01086,1.0227216968365693,0.128407
-0.02278,0.9591022258378467,0.079438
-0.0249,1.0161256491752755,0.079194
0.04304,1.0487274468374124,0.181682
-0.03427,0.8985598007449174,0.079333
0.00817,1.036982027676996,0.118916
-0.02584,0.9672356951682815,0.088602
-0.04453,1.000527536164412,0.077135
-0.02173,1.0298238560413138,0.079282
-0.02377,1.0163986913077332,0.079284
0.037,1.045443273517727,0.181522
-0.03469,0.9010906539293082,0.07928
0.00966,1.037963489597531,0.117645
-0.01236,0.9736785716691551,0.092065
0.02293,1.0220269727247762,0.123693
-0.02497,0.957238424459452,0.083743
-0.03291,1.0099709388305331,0.08133
-0.03116,1.016472265151318,0.075093
-0.02335,1.02492627825846,0.076716
0.0159,1.0378743505805805,0.12025
-0.00646,0.9710866192995595,0.087324
-0.02562,1.0013488379096174,0.077222
-0.0356,1.014680546189805,0.0817
-0.02934,1.017837881560815,0.079189
-0.0143,1.0243289701252773,0.130463
-0.02325,0.9680724395738893,0.077122
-0.00501,1.0277522655459266,0.126424
-0.03007,0.9645161083486187,0.083196
-0.02819,1.0144764826951824,0.074716
-0.0219,1.0242793554475413,0.0816
-0.02344,1.0142118873383863,0.077177
0.01454,1.036421821659179,0.115398
-0.01704,0.9707991309136281,0.094369
0.01317,1.0170063818943966,0.119894
-0.01049,0.9704939991525457,0.087674
-0.03624,0.9977214509903798,0.076598
-0.02025,1.0267835471458573,0.07974
-0.03251,1.0109008866613611,0.079298
0.00997,1.0363102432719293,0.113788
-0.01664,0.9742070594371743,0.091223
-0.02744,1.0010268918712062,0.073172
-0.01936,1.026172352969118,0.085791
-0.02357,1.0087970666742532,0.078762
-0.0293,1.0144802447703924,0.077718
-0.02669,1.0191674167793061,0.079112
0.0131,1.0348943223830367,0.115751
-0.01968,0.9694498781985312,0.092112
0.02091,1.023238063644417,0.126191
-0.02357,0.9555570810086546,0.083398
-0.02952,1.01007094145048,0.078678
-0.04722,1.008974521239511,0.077602
-0.02547,1.0278740613024027,0.077219
0.01003,1.0345944666467441,0.117876
-0.01024,0.9730209260475716,0.091772
0.01591,1.0169100939443532,0.123969
-0.03801,0.9531548036369951,0.083697
-0.03122,1.015454796685044,0.080802
-0.0193,1.0203560536997636,0.073035
-0.02493,1.0195183591404888,0.081851
0.00435,1.0272941597998637,0.118102
-0.01423,0.9734499167685113,0.08945
-0.02803,1.0006856904918746,0.074672
-0.03066,1.0192594788625597,0.08164
-0.02824,1.015031000060093,0.079316
-0.02226,1.018932532128416,0.130368
-0.03403,0.9658530126441001,0.077104
-0.00689,1.0306858742411673,0.12652
-0.02823,0.9649832188868157,0.083232
-0.04355,1.005539319617071,0.074662
-0.03634,1.0236681661043632,0.081821
-0.03141,1.0158897314903403,0.077038
-0.00039,1.03230686433303,0.11541
-0.0112,0.9789236118092721,0.094344
0.00873,1.0113506869055757,0.119832
-0.02112,0.966806064847961,0.08789
-0.03732,1.0008021890509167,0.07525
-0.02124,1.0270578140902427,0.0787
-0.01987,1.0170652178531192,0.081647
-0.00537,1.0203748446006393,0.113687
-0.01511,0.9807817860205587,0.094078
-0.00364,1.0077102247985252,0.126281
-0.01461,0.9695099984520243,0.083313
-0.02828,1.0060232123603006,0.07672
-0.03417,1.0155642509822604,0.079705
-0.025,1.0195881810464058,0.077171
-0.00058,1.0290163468405569,0.126288
-0.02405,0.9638993850726639,0.083301
0.0141,1.0295657240631262,0.122021
-0.02177,0.9621220905543765,0.085677
-0.03106,1.0057637495684264,0.078895
-0.03581,1.0139737798308954,0.07739
-0.02429,1.022734395584502,0.079289
0.00687,1.029974239202153,0.115889
-0.01502,0.9733445746749897,0.091663
0.01522,1.0181677017646757,0.126476
-0.0174,0.9597145213280206,0.0832
-0.02869,1.0070300998764568,0.078816
-0.04484,1.0087759448407152,0.077664
-0.03629,1.0210322555290814,0.077097
0.01143,1.0395105691254212,0.117912
-0.01465,0.9696902134082191,0.091838
0.02247,1.0210151057614143,0.1239
-0.02453,0.9555000407717354,0.083736
-0.0396,1.0047476337187822,0.080782
-0.04509,1.011733861228664,0.07559
-0.04307,1.019907889069166,0.079314
0.01203,1.0406962086193623,0.117704
-0.01536,0.9692113242623185,0.089899
-0.02952,0.9994168540973477,0.074638
-0.02724,1.0208439683299328,0.081764
-0.02923,1.0122352438089337,0.07921
-0.01797,1.0207383337626525,0.13047
-0.02139,0.9687479229029218,0.077258
0.00451,1.0292685476477499,0.126155
-0.02171,0.9624989729276846,0.083232
-0.03829,1.0042965862581144,0.074778
-0.0293,1.0237117919870673,0.081786
-0.02608,1.0145065913377462,0.077204
0.00574,1.0318640225907925,0.115554
-0.01004,0.975980150364095,0.094136
-0.04229,0.9876200482653603,0.177573
-0.02999,0.9373131473607179,0.083254
0.01856,1.0340971969418178,0.125947
-0.01752,0.9584976790561512,0.081728
-0.0471,0.9999259511319617,0.079167
-0.01507,1.0304248611402027,0.130466
-0.02368,0.9666806368480158,0.07719
0.00661,1.03152823190219,0.126472
-0.02108,0.9617665485532427,0.08325
-0.03499,1.005685709156771,0.074635
-0.02258,1.0255999159894649,0.081654
-0.02912,1.010385785972078,0.077252
0.00503,1.033070552858778,0.115151
-0.02691,0.9693793064859186,0.094482
0.01751,1.0217583782789033,0.119856
-0.01591,0.9647657022606518,0.08782
-0.0356,0.9988491015256996,0.07673
-0.01964,1.0251879391598753,0.079686
-0.02666,1.011916883729213,0.079563
-0.04292,1.008026810670103,0.164884
-0.02106,0.9514518745387603,0.095602
0.01213,1.0157746736077484,0.119832
-0.01992,0.9654818453990427,0.089942
-0.03682,0.9982823979685296,0.074717
-0.03132,1.022387533846231,0.081719
-0.04168,1.0086141693433486,0.077274
-0.04335,1.016875177667386,0.164696
-0.02322,0.9509532959674782,0.09616
0.00709,1.0140567220674828,0.119736
-0.0312,0.9628993726934635,0.089794
-0.04309,1.0007582379235722,0.074688
-0.02611,1.027750473396329,0.08169
-0.02954,1.01187583082696,0.077192
-0.04836,1.0092064468683764,0.164725
-0.00834,0.9594076243694082,0.096164
0.01159,1.0094733879181859,0.119791
-0.02867,0.9620632664860592,0.08995
-0.04433,0.9990006099932267,0.07515
-0.02371,1.0290594813371023,0.081266
-0.04016,1.0064281854436803,0.077197
-0.04157,1.017224808369301,0.164996
-0.01061,0.9554298888031005,0.095892
0.01332,1.0115902112946589,0.119716
-0.01918,0.9656098870663844,0.089953
0.00547,1.0174022444312267,0.128316
-0.0242,0.9596390712145462,0.079248
-0.04982,1.0043255203893793,0.079272
-0.00456,1.0369178656309785,0.214376
-0.11641,0.8598453593286077,0.21024
-0.00245,0.9546547614871312,0.107604
-0.022,0.9823748239479421,0.094079
-0.00069,1.012755373070549,0.126213
