offset,rate,delay
0.01447,0.9964270933107693,0.099472
0.00588,0.998853479497107,0.095868
0.00225,1.0005835467880015,0.092987
0.00206,1.0019491277970163,0.092944
0.00211,1.0017232352307366,0.092981
0.00163,1.0013928142731419,0.092903
0.0013,1.0012786237519258,0.092788
0.00157,1.001308204276821,0.093032
0.00094,1.0009328236740374,0.092896
0.00078,1.0009872128942678,0.093009
0.00052,1.000845297303899,0.09296
0.00032,1.0008112812864394,0.092889
0.00018,1.0007906092707617,0.092916
0.00039,1.000798107764417,0.092981
-0.0001,1.0005965190006407,0.092929
-0.00035,1.0006208302951316,0.092944
-0.00055,1.0005920871257044,0.092934
-0.0007,1.000571668358243,0.092942
-0.00074,1.0005639294452082,0.092932
-0.00135,1.0004185217881074,0.09232
-0.00191,1.000630751086225,0.092348
-0.00313,1.0004482896696498,0.091284
-0.00164,1.0013537122605838,0.092947
-0.00217,1.000305302117074,0.09226
-0.00248,1.000583250758172,0.092164
-0.00785,0.9996726261753159,0.095508
-0.00707,0.9994943795144148,0.08817
-0.00241,1.0030409283344697,0.092874
-0.00423,0.9999650140131171,0.091616
-0.00366,1.0008853302852911,0.092126
-0.00385,1.0005286547671133,0.092
-0.00356,1.0006508704359365,0.092344
-0.00142,1.000832923954528,0.089734
-0.00182,1.0013611583216804,0.09465
-0.00525,0.9988742662148347,0.091224
-0.005,1.0008660319541711,0.091154
-0.00408,1.0010189362301594,0.093036
-0.00484,0.9999653512827701,0.09229
-0.00476,1.0004022961761407,0.0922
-0.00537,1.0002931340943881,0.09204
-0.00438,1.0006569168407098,0.092914
-0.00623,0.9997626041926648,0.09146
-0.00527,1.0008483133790862,0.092046
-0.00583,1.0003290885487963,0.09204
-0.00576,1.0004336671339915,0.092321
-0.00492,1.000475648785276,0.092894
-0.1269,0.9776848659914674,0.212978
0.02867,0.9857403729028468,0.12719
-0.00659,0.9816049741281664,0.091972
-0.00574,1.0017381324208394,0.093133
-0.00326,1.0015631789793649,0.090322
-0.00405,1.00200590027428,0.094772
